Zona Eleitoral;Código Município TSE;Município;Bairro;Endereço do Local;CEP do Local;Número do Local;Local de Votação;Seções;Eleitores aptos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;CENTRO;PRAÇA GOVERNADOR MACEDO SOARES S/N;23970000;1015;COLEGIO ESTADUAL ENGENHEIRO MÁRIO MOURA BRASIL DO AMARAL;7;2603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PARQUE DA MANGUEIRA;RUA DONA MARIA S/N;23970000;1023;ESCOLA MUNICIPAL PARQUE DA MANGUEIRA;5;1689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PONTE BRANCA;PONTE BRANCA S/N;23970000;1031;POSTO DE SAÚDE DA PONTE BRANCA;2;786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;GRAÚNA;GRAUNA S/N;23970000;1040;ESCOLA MUNICIPAL MAIR PENA;2;493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;CORISCO;ESTRADA DO CORISCÃO S/N;23970000;1058;ESCOLA MUNICIPAL MARIA JÁCOME DE MELLO;3;1174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PRAIA GRANDE;RUA PRAIA GRANDE S/N;23970000;1066;ESCOLA MUNICIPAL MONSENHOR HÉLIO PIRES;3;887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PENHA;ESTRADA PARATY-CUNHA S/N;23970000;1074;ESCOLA MONSENHOR PIZARRO;2;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PORTÃO DE FERRO III;AVENIDA ROBERTO SILVEIRA S/N;23970000;1082;ESCOLA MUNICIPAL PROFESSORA PEQUENINA CALIXTO;7;2665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;CENTRO HISTÓRICO;RUA DONA GERALDA S/N;23970000;1090;CASA DA CULTURA;2;724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;CAMPINHO;CAMPINHO S/N;23970000;1104;ESCOLA MUNICIPAL DO CAMPINHO;2;520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;MAMANGUÁ;MAMANGUÁ ESQUERDO;23970000;1112;ESCOLA MUNICIPAL JOSÉ MOREIRA COUPÊ;3;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PATRIMÔNIO;RUA DA CASCATA S/N;23970000;1147;ESCOLA THEOPHILO RAMECK;3;862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;TRINDADE;AVENIDA PRINCIPAL S/N;23970000;1155;ESCOLA MUNICIPAL DE TRINDADE;2;541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;MAMBUCABA;VILA RESIDENCIAL DE MAMBUCABA S/N;23970000;1163;ESCOLA ALMIRANTE ALVARO ALBERTO;4;1364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;TARITUBA;AVENIDA DOS BULHÕES S/N;23970000;1171;ESCOLA MUNICIPAL SÍLVIO ROMERO;3;733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;TAQUARI;RODOVIA RIO-SANTOS - KM 160;23970000;1180;ESCOLA MUNICIPAL JOSÉ CARLOS PORTO;4;1265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;LARANJEIRAS;RUA HOMERO MARTINS S/N;23970000;1198;ESCOLA MUNICIPAL SAMUEL COSTA;3;729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;CAJAÍBA;PRAIA DO POUSO DA CAJAIBA S/N;23970000;1201;ESCOLA MUNICIPAL DA CAJAIBA;2;377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PARQUE IMPERIAL;RUA MANOEL TORRES 29;23970000;1210;EDUCANDARIO TORRES PADUA;5;1757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;ILHA DAS COBRAS;RUA DA RESSURREIÇÃO S/N;23970000;1236;CRECHE MUNICIPAL ALZIRA DE LIMA COUPÊ;4;1468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PORTÃO DE FERRO II;AVENIDA AEROPORTO LOTE 18;23970000;1244;CENTRO EDUCACIONAL MILLENIUM;6;1918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PATITIBA;RUA JANGO PADUA S/N;23970000;1252;ESCOLA MUNICIPAL CASA DA CRIANCA;4;1378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;BARRA GRANDE;RUA NOSSA SENHORA APARECIDA S/N;23970000;1260;ESCOLA MUNICIPAL CILENCINA RUBEM DE OLIVEIRA MELO;3;863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;SÃO ROQUE;AVENIDA PAU BRASIL S/N;23970000;1287;ESCOLA MUNICIPAL PADRE MANOEL BRÁS CORDEIRO;2;559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;FÁTIMA;AVENIDA ROBERTO SILVEIRA S/N;23970000;1295;AGENCIA DO BANCO BRADESCO S/A - PARATY;3;1083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PARATY-MIRIM;ESTRADA DE PARATY-MIRIM, S/Nº;23970000;1317;ESCOLA MUNICIPAL DE PARATY-MIRIM;3;693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PONTA GROSSA;PRAIA DO BARÉ S/N;23970000;1325;ESCOLA MUNICIPAL JOÃO APOLÔNIO DOS SANTOS PÁDUA;1;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PANTANAL;RUA GERÂNIOS S/N;23970000;1333;ESCOLA MUNICIPAL MINISTRO SÉRGIO MOTA;4;1320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;PARQUE DA MANGUEIRA;RUA JOSÉ DO PATROCÍNIO S/N;23970000;1341;ITAE - INSTITUTO TRILHA DA ARTE E EDUCAÇÃO;3;797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;TARITUBA;AVENIDA DOS BULHÕES S/N;23970000;1350;ESCOLA MUNICIPAL SILVIO ROMERO;3;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;58750;PARATY;VILA DOM PEDRO;ESTRADA DO RIBEIRINHO, 18 - PONTE NOVA;23970000;1368;CIEP DOM PEDRO DE ALCÂNTARA BRAGANÇA;3;861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BAIXO GRANDE;RUA JÚLIO SOARES MACEDO, 154;28940000;1015;COLÉGIO ESTADUAL ALMIRANTE TAMANDARÉ;10;1467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;CAMPO REDONDO;ESTRADA DOS PASSAGEIROS, S/N;28940000;1023;ESCOLA MUNICIPALIZADA MANOEL MORAES DA SILVA;8;2662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;CAMPO REDONDO;RUA LUIZA TERRA DE ANDRADE, S/N;28940000;1031;ESCOLA MUNICIPAL LUIZA TERRA DE ANDRADE;6;2331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;PONTA DO AMBRÓSIO;RUA ANTÔNIO ARAÚJO MENDONÇA, 704;28940000;1040;ESCOLA MUNICIPALIZADA VITAL BRASIL;5;1596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;PORTO DA ALDEIA;RUA HENRIQUE PINTO MONTEIRO, S/N;28940000;1066;ESCOLA MUNICIPALIZADA JOSÉ GUIMARÃES;10;2992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;PORTO DO CARRO;ESTRADA DO ALECRIM, 51;28940000;1074;ESCOLA MUNICIPALIZADA LUCINDA FRANCISCONE MEDEIROS;4;730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BALEIA;PRAIA DA BALEIA, S/N;28940000;1082;ESCOLA MUNICIPAL ELÍZIO IGNÁCIO RANGEL;2;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;CENTRO;RUA DUQUE DE CAXIAS, 78;28940000;1090;COLÉGIO ESTADUAL DR. FELICIANO SODRÉ;17;3008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SÃO JOSÉ;RUA PROFESSOR RENATO FERNANDES, 40;28940000;1104;COLÉGIO ESTADUAL JOSÉ RASCÃO;7;2741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;PRAIA LINDA;ALAMEDA MARIA DULCE, QD C - LOTE 8;28940000;1112;ESCOLA MUNICIPAL PROF.ª MARIA DA GLÓRIA DOS SANTOS MOTTA;5;1848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;FLUMINENSE;RODOVIA RJ 140, KM 21;28940000;1139;ESCOLA MUNICIPAL PROF.ª  MIRIAM ALVES DE MACEDO GUIMARÃES;11;3742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;NOVA SÃO PEDRO;RUA A, SN;28940000;1147;FAETEC;9;3171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;CENTRO;RUA JOÃO MARTINS, 39;28940000;1171;CENTRO EDUCACIONAL MISSÃO DE SÃO PEDRO;5;1920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;ESTAÇÃO;RUA DOZE DE OUTUBRO, S/N;28940000;1198;CIEP 146 - CORDELINO TEIXEIRA PAULO (ESTAÇÃO);18;2794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SÃO JOÃO;RUA EUCLIDES DA CUNHA, 181;28940000;1236;ESCOLA MUNICIPAL DULCE JOTTA DE SOUZA;6;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;POÇO FUNDO;ESTRADA DO BOQUEIRÃO, 2783;28940000;1244;COLÉGIO ESTADUAL NOBU YAMAGATA;6;1918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BOQUEIRÃO;RUA APOLINÁRIO RODRIGUES SOARES, S/N;28940000;1252;COLÉGIO ESTADUAL FRANCISCO PAES DE CARVALHO FILHO;4;1341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;ALECRIM;RUA QUARESMA, 30;28940000;1287;ESCOLA MUNICIPAL VIDAL DE NEGREIROS;5;1557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;TRÊS VENDAS;ESTRADA DAS TRÊS VENDAS;28940000;1309;ESCOLA MUNICIPALIZADA ELÍZIO DA COSTA MOREIRA;1;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;PORTO DO CARRO;RUA MARIA DIAS CURVELLO, S/N;28940000;1317;CIEP 262 - CURVELINA DIAS CURVELLO (PORTO DO CARRO);4;1226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SÃO JOÃO;ESTRADA DOS PASSAGEIROS, S/N;28940000;1333;CIEP 272 - GABRIEL JOAQUIM DOS SANTOS (SÃO JOÃO);10;3514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;JARDIM SOLEDADE;RUA DAS VIOLETAS, S/N;28940000;1341;ESCOLA MUNICIPAL RUBEM ARRUDA CÂMARA;7;2506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;CRUZ;ESTRADA DA CRUZ, 2;28940000;1350;ESCOLA MUNICIPALIZADA CAPITÃO COSTA;3;877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;RUA DO FOGO;RUA FAUSTO FERREIRA LEITE, S/N;28940000;1376;ESCOLA MUNICIPALIZADA PEQUIÁ;7;2337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BALNEÁRIO SÃO PEDRO;RUA LECI PEREIRA DE SOUZA, S/N;28940000;1384;ESCOLA MUNICIPALIZADA PAINEIRA;8;2487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;RETIRO;ESTRADA DO RETIRO, 199;28940000;1392;ESCOLA MUNICIPALIZADA RETIRO;3;567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;PARQUE ARRUDA;AVENIDA BRASIL, S/N;28940000;1406;ESCOLA MUNICIPAL SÃO FRANCISCO DE ASSIS;2;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;VINHATEIRO;ESTRADA DOS PASSAGEIROS, S/N;28940000;1414;ESCOLA MUNICIPAL VINHATEIRO;6;1911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SÃO MATEUS;RODOVIA AMARAL PEIXOTO KM 115, S/N;28940000;1422;ESCOLA MUNICIPALIZADA PAULO ROBERTO MARINHO;3;754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SAPEATIBA MIRIM;ESTRADA DE SAPEATIBA MIRIM, 2;28940000;1430;ESCOLA MUNICIPAL SAPEATIBA MIRIM;1;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BAIXO GRANDE;AVENIDA MARACANÃ, 366;28940000;1449;ESCOLA MUNICIPAL PROF.ª MARIA CELESTE DE CAMPOS;5;1470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SÃO JOÃO;RUA CARLINDA ARAÚJO, S/N;28940000;1457;ESCOLA MUNICIPAL PROF.ª DULCINDA JOTTA MENDES;7;2114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BALNEÁRIO DAS CONCHAS;RUA FRANCISCO ORLANDO, 740;28940000;1473;ESCOLA MUNICIPAL JOSÉ TEIXEIRA PAULO;4;1407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;RECANTO DO SOL;RUA HONÓRIO SAMPAIO, S/N;28940000;1481;ESCOLA MUNICIPAL ANTÔNIO VAZ DA SILVA;3;885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BALNEÁRIO SÃO PEDRO;RODOVIA AMARAL PEIXOTO KM 108, S/N;28940000;1490;HORTO ESCOLA ARTESANAL;5;1625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;SÃO JOSÉ;RUA SANTA AMÉLIA, S/N;28940000;1511;ESCOLA MUNICIPAL PROF.ª CAROLINA NAZARETH TEIXEIRA PINHEIRO;4;1266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;MOSSORÓ;RUA LAÉRCIO FRANCISCO DA SILVA, 50;28940000;1520;CASA DE APOIO SEMENTES DO AMANHÃ;4;1231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;NOVA SÃO PEDRO;RUA A, S/N;28941140;1538;POLO CEDERJ - SÃO PEDRO DA ALDEIA;2;749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;BOTAFOGO;ESTRADA DA CAVEIRA. S/N;28940000;1546;ESCOLA MUNICIPAL QUILOMBOLA DONA ROSA GERALDA DA SILVEIRA;2;545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59030;SÃO PEDRO DA ALDEIA;MORRO DO MILAGRE;ESTRADA DO MORRO DOS MILAGRES, 1614;28940000;1554;ESCOLA MUNICIPALIZADA ADALGISA DA SILVA LOBO;1;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;CENTRO;RUA BARÃO DE MADALENA N 108/110;28770000;1023;CÂMARA MUNICIPAL DE SANTA MARIA MADALENA;2;632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;CENTRO;RUA GWYER DE AZEVEDO S/N;28770000;1031;COLÉGIO ESTADUAL BARÃO DE SANTA MARIA MADALENA;8;2866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;RIBEIRÃO SANTÍSSIMO;RIBEIRAO SANTÍSSIMO S/N;28770000;1040;ESCOLA ESTADUAL MUNICIPALIZADA VEREADOR VILMAR CASCABULHO;1;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;TRIUNFO;TRIUNFO S/N;28770000;1058;ESCOLA ESTADUAL MUNICIPALIZADA CORRÉGIO DE CASTRO;3;786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;AGULHA DOS LEAIS;AGULHA DOS LEAIS S/N;28770000;1066;ESCOLA ESTADUAL MUNICIPALIZADA AGULHA DOS LEAIS;1;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;SANTO ANTÔNIO DO IMBÉ;SANTO ANTONIO DO IMBE S/N;28770000;1074;ESCOLA ESTADUAL MUNICIPALIZADA SANTO ANTÔNIO DO IMBÉ;3;511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;ALTO IMBÉ;ALTO IMBÉ;28770000;1082;POSTO DE SAÚDE ALTO IMBÉ;2;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;MANOEL DE MORAES;MANOEL DE MORAES S/N;28770000;1090;ESCOLA ESTADUAL MUNICIPALIZADA HÉLIO DE SOUZA MARTINS;2;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;RENASCENÇA;RENASCENÇA S/N;28770000;1104;ESCOLA ESTADUAL MUNICIPALIZADA GENTIL CAROLINA MACHADO TRINDADE;1;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;SOSSÊGO;SOSSÊGO S/N;28770000;1112;ESCOLA ESTADUAL MUNICIPALIZADA AMÉRICA DE FREITAS;2;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;OSÓRIO BERSOT;OSÓRIO BERSOT S/N;28770000;1120;ESCOLA ESTADUAL MUNICIPALIZADA OSÓRIO BERSOT;2;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;PARQUE ITAPORANGA;RUA HONORIO DUBOIS S/N;28770000;1139;CIEP BRIZOLÃO 273 MUNICIPALIZADO GRACIANO CARIELLO FILHO;8;1930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;BRINCO;TERCEIRO DISTRITO (BRINCO);28770000;1147;ESCOLA MUNICIPAL SEBASTIÃO BORGES BARRETO;1;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;58912;SANTA MARIA MADALENA;VILA SAMPAIO;POSTO DE SAÚDE DE VILA SAMPAIO;28770000;1155;POSTO DE SAÚDE DE VILA SAMPAIO;1;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;CENTRO;RUA ALEXANDRE LATINI S/N;28550000;1015;CIEP 274 - MARIA AMELIA DAFLON FERRO;9;2683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;VALAO DO BARRO;AVENIDA ALMIRANTE  AMARAL PEIXOTO;28555000;1023;COLEGIO ESTADUAL JANUARIO DE TOLEDO PIZZA;7;1755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;IPITUNA;RUA SANTA LUZIA 75;28555000;1031;COLEGIO ESTADUAL JOSE CARDOSO DE MORAES;4;1120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;ZONA RURAL - TERCEIRO DISTRITO;FAZENDA GURUPÁ - TERCEIRO DISTRITO;28555000;1040;ESCOLA MUNICIPAL IVAR PINHEIRO CASCABULHO;2;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;VALAO DO BARRO;PRAÇA DÉCIO VAHIA DE ABREU S/N - SEGUNDO DISTRITO;28555000;1058;ESCOLA MUNICIPAL VERA PEREIRA CARDOSO;3;744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;GUARANI-ZONA RURAL-3º DISTRITO;GUARANI;28555000;1066;ESCOLA MUNICIPAL BRAULIO FERREIRA DA SILVA;1;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;ZONA RURAL - SEGUNDO DISTRITO;CABEÇEIRAS DO VALÃO DO BARRO-ZONA RURAL - 2 DISTRITO;28555000;1074;ESCOLA ESTADUAL VEREADOR ISMAR QUEIROZ;1;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;MINGUTA - ZONA RURAL - 2º DISTRITO;CABEÇEIRAS DO VALÃO DO BARRO - ZONA RURAL 2 DISTRITO;28555000;1082;ESCOLA ESTADUAL VEREADOR ISMAR QUEIROZ;1;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;59056;SÃO SEBASTIÃO DO ALTO;IBIPEBA;IBIPEBA 4 DISTRITO;28555000;1090;ESCOLA ESTADUAL MANOEL BITTENCOURT DA SILVA JUNIOR;2;643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
